x,y,t,v,l,c
23.04788559854093,60.942236516411896,1527,6,41.08538198420438,45
23.04788559854093,60.942236516411896,1528,6,41.08538198420438,45
23.04788559854093,60.942236516411896,1529,6,41.08538198420438,45
23.04788559854093,60.942236516411896,1530,6,41.08538198420438,45
23.04904363526974,60.94213262886583,1531,6,41.08538198420438,45
23.056298685541094,60.94148177786036,1532,6,41.08538198420438,45
23.06355373581245,60.9408309268549,1533,6,41.08538198420438,45
23.070808786083806,60.94018007584943,1534,6,41.08538198420438,45
23.07806383635516,60.93952922484397,1535,6,41.08538198420438,45
23.085318886626517,60.93887837383851,1536,6,41.08538198420438,45
23.09257393689787,60.938227522833046,1537,6,41.08538198420438,45
23.099828987169225,60.937576671827586,1538,6,41.08538198420438,45
23.107084037440583,60.93692582082212,1539,6,41.08538198420438,45
23.114339087711937,60.93627496981666,1540,6,41.08538198420438,45
23.12159413798329,60.93562411881119,1541,6,41.08538198420438,45
23.128849188254648,60.93497326780573,1542,6,41.08538198420438,45
23.136104238526002,60.93432241680027,1543,6,41.08538198420438,45
23.143359288797356,60.9336715657948,1544,6,41.08538198420438,45
23.15061433906871,60.93302071478934,1545,6,41.08538198420438,45
23.157869389340068,60.932369863783876,1546,6,41.08538198420438,45
23.16512443961142,60.931719012778416,1547,6,41.08538198420438,45
23.172379489882776,60.93106816177295,1548,6,41.08538198420438,45
23.179634540154133,60.93041731076749,1549,6,41.08538198420438,45
23.186889590425487,60.92976645976203,1550,6,41.08538198420438,45
23.19414464069684,60.92911560875656,1551,6,41.08538198420438,45
23.2013996909682,60.9284647577511,1552,6,41.08538198420438,45
23.208654741239553,60.927813906745634,1553,6,41.08538198420438,45
23.215909791510907,60.92716305574017,1554,6,41.08538198420438,45
23.223164841782264,60.926512204734706,1555,6,41.08538198420438,45
23.230419892053618,60.925861353729246,1556,6,41.08538198420438,45
23.237674942324972,60.925210502723786,1557,6,41.08538198420438,45
23.24492999259633,60.92455965171832,1558,6,41.08538198420438,45
23.252185042867684,60.92390880071286,1559,6,41.08538198420438,45
23.259440093139037,60.92325794970739,1560,6,41.08538198420438,45
23.26669514341039,60.92260709870193,1561,6,41.08538198420438,45
23.27395019368175,60.92195624769647,1562,6,41.08538198420438,45
23.281205243953103,60.921305396691004,1563,6,41.08538198420438,45
23.288460294224457,60.920654545685544,1564,6,41.08538198420438,45
23.295715344495814,60.92000369468008,1565,6,41.08538198420438,45
23.30297039476717,60.919352843674616,1566,6,41.08538198420438,45
23.310225445038522,60.91870199266915,1567,6,41.08538198420438,45
23.31748049530988,60.91805114166369,1568,6,41.08538198420438,45
23.324735545581234,60.91740029065823,1569,6,41.08538198420438,45
23.331990595852588,60.91674943965276,1570,6,41.08538198420438,45
23.33721247255437,60.91838961534412,1571,6,41.08538198420438,45
23.342299462707455,60.92018178429799,1572,6,41.08538198420438,45
23.347386452860537,60.921973953251864,1573,6,41.08538198420438,45
23.35247344301362,60.923766122205734,1574,6,41.08538198420438,45
23.357560433166704,60.92555829115961,1575,6,41.08538198420438,45
23.362647423319785,60.92735046011348,1576,6,41.08538198420438,45
23.367734413472867,60.92914262906736,1577,6,41.08538198420438,45
23.369694,60.929833,1440,7,0.0,45
23.356810743207678,60.933806715031785,1441,7,0.0,45
23.343927486415357,60.93778043006357,1442,7,0.0,45
23.331044229623036,60.94175414509535,1443,7,0.0,45
23.31816097283071,60.945727860127136,1444,7,0.0,45
23.30527771603839,60.949701575158926,1445,7,0.0,45
23.29239445924607,60.95367529019071,1446,7,0.0,45
23.279511202453747,60.95764900522249,1447,7,0.0,45
23.266627945661426,60.961622720254276,1448,7,0.0,45
23.253744688869105,60.96559643528606,1449,7,0.0,45
23.240861432076784,60.96957015031784,1450,7,0.0,45
23.22797817528446,60.973543865349626,1451,7,0.0,45
23.215094918492138,60.97751758038141,1452,7,0.0,45
23.202211661699817,60.98149129541319,1453,7,0.0,45
23.189328404907496,60.985465010444976,1454,7,0.0,45
23.176445148115175,60.98943872547677,1455,7,0.0,45
23.163561891322853,60.99341244050855,1456,7,0.0,45
23.150678634530532,60.99738615554033,1457,7,0.0,45
23.137795377738207,61.00135987057212,1458,7,0.0,45
23.124912120945886,61.0053335856039,1459,7,0.0,45
23.112028864153565,61.00930730063568,1460,7,0.0,45
23.099145607361244,61.01328101566747,1461,7,0.0,45
23.086262350568923,61.01725473069925,1462,7,0.0,45
23.0733790937766,61.02122844573103,1463,7,0.0,45
23.06049583698428,61.02520216076282,1464,7,0.0,45
23.047612580191956,61.02917587579461,1465,7,0.0,45
23.036378380269053,61.03264095530232,1466,7,45.0,45
23.036378380269053,61.03264095530232,1467,7,45.0,45
23.036378380269053,61.03264095530232,1468,7,45.0,45
23.036378380269053,61.03264095530232,1469,7,45.0,45
23.036378380269053,61.03264095530232,1470,7,45.0,45
23.036378380269053,61.03264095530232,1471,7,45.0,45
23.036378380269053,61.03264095530232,1472,7,45.0,45
23.036378380269053,61.03264095530232,1473,7,45.0,45
23.036378380269053,61.03264095530232,1474,7,45.0,45
23.036378380269053,61.03264095530232,1475,7,45.0,45
23.036378380269053,61.03264095530232,1476,7,45.0,45
23.036378380269053,61.03264095530232,1477,7,45.0,45
23.036378380269053,61.03264095530232,1478,7,45.0,45
23.036378380269053,61.03264095530232,1479,7,45.0,45
23.036378380269053,61.03264095530232,1480,7,45.0,45
23.036378380269053,61.03264095530232,1481,7,45.0,45
23.036378380269053,61.03264095530232,1482,7,45.0,45
23.036378380269053,61.03264095530232,1483,7,45.0,45
23.036378380269053,61.03264095530232,1484,7,45.0,45
23.036378380269053,61.03264095530232,1485,7,45.0,45
23.036378380269053,61.03264095530232,1486,7,45.0,45
23.036378380269053,61.03264095530232,1487,7,45.0,45
23.036378380269053,61.03264095530232,1488,7,45.0,45
23.036378380269053,61.03264095530232,1489,7,45.0,45
23.036378380269053,61.03264095530232,1490,7,45.0,45
23.036378380269053,61.03264095530232,1491,7,45.0,45
